season,origin,cancelled,is_core,colorway_sku,colorway_name,style_sku,style_name,source,vendor,brand,variant_count,missing_count,missing_fields,needs_variants,needs_price,needs_hs_code,needs_customs_desc,needs_weight,needs_fibre,needs_country_of_origin,needs_manufacturer,src_price,src_hs_code,src_customs_desc,src_weight,src_fibre,src_origin,src_manufacturer,fully_recoverable,unrecoverable_fields,cin7_attribute3
CONTINUITY,NEW,,,CHIMI-BLK-013,01.3 Black,CHIMI-BLK-013,01.3 Black,CIN7_IMPORT,Chimi,Chimi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,LIV-SRN-JPN-BLCK-DSK,Siren Japan Black Dusk,LIV-SRN-JPN-BLCK-DSK,Siren Japan Black Dusk,CIN7_IMPORT,Livid Femme,Livid,20,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-NAR-SMO,Nara Smoke,LIV-NAR-SMO,Nara Smoke,CIN7_IMPORT,Livid Femme,Livid,5,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Sweater - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9200,90's Disney Denim Shirt (S),VN-ONLN-9200,90's Disney Denim Shirt (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11569,L.L. Bean Shirt (L),VN-ONLN-11569,L.L. Bean Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13518,Champion Tee (XL),VN-ONLN-13518,Champion Tee (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-10916,Diesel Lawine Denim Skirt (W28),VN-ONLN-10916,Diesel Lawine Denim Skirt (W28),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-BP-S901,901 Soir Tonka - 30ml,EXT-BP-S901,901 Soir Tonka - 30ml,CIN7_IMPORT,Bon Parfumeur,Bon Parfumeur,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,EXT-RW-2949,2952 Roughneck Oil Slick Black,EXT-RW-2949,2952 Roughneck Oil Slick Black,CIN7_IMPORT,Red Wing,Red Wing,6,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,CHIMI-BLK-112,11.2 Black,CHIMI-BLK-112,11.2 Black,CIN7_IMPORT,Chimi,Chimi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,LIV-COT-WHT,Coty White,LIV-COT-WHT,Coty White,CIN7_IMPORT,Livid Femme,Livid,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Sweater - 100% cotton
CONTINUITY,NEW,,,LIV-SIR-JAP-OPT,Siren Japan Optic,LIV-SIR-JAP-OPT,Siren Japan Optic,CIN7_IMPORT,Livid Femme,Livid,14,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-KR-WD-JPN-MRBL,Keri Wide Japan Marble,LIV-KR-WD-JPN-MRBL,Keri Wide Japan Marble,CIN7_IMPORT,Livid Unisex,Livid,10,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-TIM-GRY-BND,Tim Black Check Bonded,LIV-TIM-GRY-BND,Tim Black Check Bonded,CIN7_IMPORT,Livid Unisex,Livid,4,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-MZ-WVLS-BLK,WAVE PROPHECY LS Black/Black/Black,EXT-MZ-WVLS-BLK,WAVE PROPHECY LS Black/Black/Black,CIN7_IMPORT,Mizuno,Mizuno,9,5,HS code; customs desc; weight; fibre; manufacturer,,,1,1,1,1,,1,,NONE,NONE,NONE,NONE,,NONE,NO,HS code; customs desc; weight; fibre; manufacturer,
CONTINUITY,NEW,,,VN-ONLN-10452,American Runner Sweatsshirt (XL) (XL),VN-ONLN-10452,American Runner Sweatsshirt (XL) (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-SP-SPLO,Sport Loisir Outdoor - Neutral,EXT-SP-SPLO,Sport Loisir Outdoor - Neutral,CIN7_IMPORT,Saphir,Saphir,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,NONE,NONE,NONE,NO,fibre; origin; manufacturer,Shoe cream
CONTINUITY,NEW,,,VN-ONLN-11066,Polo by Ralph Lauren Shirt (L),VN-ONLN-11066,Polo by Ralph Lauren Shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-13484,Silk Resort Shirt (M),VN-ONLN-13484,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9467,Softball hoodie (M),VN-ONLN-9467,Softball hoodie (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-ICHI-MNT,Mint Incense,EXT-ICHI-MNT,Mint Incense,CIN7_IMPORT,Ichiko Ichie,Ichiko Ichie,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,LIV-V-WHT,Eva White,LIV-V-WHT,Eva White,CIN7_IMPORT,Livid Femme,Livid,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's T-Shirt - 100% Cotton
CONTINUITY,NEW,,,LIV-BLY-JPN-BLCK,Bailey Japan Black,LIV-BLY-JPN-BLCK,Bailey Japan Black,CIN7_IMPORT,Livid Men,Livid,7,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,1,LIV-INTL-CLST-PNSTRP-OX,Initial Celeste Candystripe Ox,LIV-INTL-CLST-PNSTRP-OX,Initial Celeste Candystripe Ox,CIN7_IMPORT,Livid Men,Livid,6,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-9527,90's cable knit sweater (L),VN-ONLN-9527,90's cable knit sweater (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-OFFSKT,Office Skirt,VN-OFFSKT,Office Skirt,CIN7_IMPORT,Vintage,Vintage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,NONE,CIN7,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,EXT-NRD-001A-SRPM,Norda 001A M Serpentine,EXT-NRD-001A-SRPM,Norda 001A M Serpentine,CIN7_IMPORT,Norda,Norda,7,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-PNT-W796CRM,Rose Cream Merino,EXT-PNT-W796CRM,Rose Cream Merino,CIN7_IMPORT,Pantherella,Pantherella,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Socks - 100% wool
CONTINUITY,NEW,,,EXT-VN-LVSN-BK,"Levis Black, L (34-36)",EXT-VN-LVSN-BK,"Levis Black, L (34-36)",CIN7_IMPORT,Vintage,Vintage,4,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,EXT-VN-NW-SLK,SILK SHIRT LONG SLEEVE,EXT-VN-NW-SLK,SILK SHIRT LONG SLEEVE,CIN7_IMPORT,Vintage,Vintage,6,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,CIN7,NONE,NONE,NO,origin; manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-WDHB-INCN,Wild Herb Tonic Incense,EXT-WDHB-INCN,Wild Herb Tonic Incense,CIN7_IMPORT,P.F. Candle,P.F. Candle,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Scent candles
CONTINUITY,NEW,,,CHIMI-TRT-083,08.3 Tortoise,CHIMI-TRT-083,08.3 Tortoise,CIN7_IMPORT,Chimi,Chimi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,LIV,Pickuo,LIV,Pickuo,CIN7_IMPORT,Livid,Livid,3,7,price; HS code; customs desc; weight; fibre; origin; manufacturer,,1,1,1,1,1,1,1,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NO,price; HS code; customs desc; weight; fibre; origin; manufacturer,
CONTINUITY,NEW,,,EXT-RTTO-VRTCL-STRP-SCKS-BL,Vertical Stripe Socks Blue,EXT-RTTO-VRTCL-STRP-SCKS-BL,Vertical Stripe Socks Blue,CIN7_IMPORT,Rototo,Rototo,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Socks - 100% wool
CONTINUITY,NEW,,,EXT-NOV-SMBGE,Star Master Beige / Transparent,EXT-NOV-SMBGE,Star Master Beige / Transparent,CIN7_IMPORT,Novesta,Novesta,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-KEEN-UNK-BLDB,Uneek Ballad Blue,EXT-KEEN-UNK-BLDB,Uneek Ballad Blue,CIN7_IMPORT,Keen,Keen,6,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,NONE,CIN7,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,LIV-KN-CLST-PP,Tim Celeste Pop,LIV-KN-CLST-PP,Tim Celeste Pop,CIN7_IMPORT,Livid Unisex,Livid,3,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-ICHI-WTRL,Water Lily Incense,EXT-ICHI-WTRL,Water Lily Incense,CIN7_IMPORT,Ichiko Ichie,Ichiko Ichie,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,LIV-BUR-BLK-VOI,Burley Japan Black Void,LIV-BUR-BLK-VOI,Burley Japan Black Void,CIN7_IMPORT,Livid Men,Livid,15,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-JLL-JPN-BLCK,Joelle Japan Black,LIV-JLL-JPN-BLCK,Joelle Japan Black,CIN7_IMPORT,Livid Femme,Livid,19,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-JLL-JPN-DWN,Joelle Japan Dawn,LIV-JLL-JPN-DWN,Joelle Japan Dawn,CIN7_IMPORT,Livid Femme,Livid,16,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,CHIMI-BLK-11,11 Black,CHIMI-BLK-11,11 Black,CIN7_IMPORT,Chimi,Chimi,1,4,HS code; customs desc; fibre; manufacturer,,,1,1,,1,,1,,CIN7,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,VN-ONLN-12634,US Navy Crewneck (L),VN-ONLN-12634,US Navy Crewneck (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-HB-STFK,Seto tray Flower Kiseto,EXT-HB-STFK,Seto tray Flower Kiseto,CIN7_IMPORT,Hibi,Hibi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Aggerbatti
CONTINUITY,NEW,,,EXT-BP-S004,004 Gin Cologne - 30ml,EXT-BP-S004,004 Gin Cologne - 30ml,CIN7_IMPORT,Bon Parfumeur,Bon Parfumeur,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,EXT-PB-MCH-FM-CF,Michael (Femme) Lisse Cafe,EXT-PB-MCH-FM-CF,Michael (Femme) Lisse Cafe,CIN7_IMPORT,Paraboot,Paraboot,2,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,LIV-TUR-KHKI,Turnip Khaki,LIV-TUR-KHKI,Turnip Khaki,CIN7_IMPORT,Livid Femme,Livid,5,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,LIV-MK-JPN-GRVL,Maiko Japan Gravel,LIV-MK-JPN-GRVL,Maiko Japan Gravel,CIN7_IMPORT,Livid Femme,Livid,5,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-CMPLB-78SL-BLK,1978 Saddle Loafer Black,EXT-CMPLB-78SL-BLK,1978 Saddle Loafer Black,CIN7_IMPORT,Camperlab,Camperlab,9,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-FRM-Con-375ml,Apothecary Conditioner-375ml,EXT-FRM-Con-375ml,Apothecary Conditioner-375ml,CIN7_IMPORT,Frama,Frama,1,4,HS code; customs desc; fibre; manufacturer,,,1,1,,1,,1,,CIN7,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,EXT-CMPLB-VMSDZP-BLK,Vamonos Side-Zip Black,EXT-CMPLB-VMSDZP-BLK,Vamonos Side-Zip Black,CIN7_IMPORT,Camperlab,Camperlab,6,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-ICHI-SWD-OS,Sandalwood Incense,EXT-ICHI-SWD-OS,Sandalwood Incense,CIN7_IMPORT,Ichiko Ichie,Ichiko Ichie,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,EXT-FRM,Apothecary Hand Wash,EXT-FRM,Apothecary Hand Wash,CIN7_IMPORT,Frama,Frama,4,4,HS code; customs desc; fibre; manufacturer,,,1,1,,1,,1,,CIN7,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,VN-ONLN-10260,Tommy Hilfiger shirt (L),VN-ONLN-10260,Tommy Hilfiger shirt (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12386,Heavyweight Leather Car Coat (XL),VN-ONLN-12386,Heavyweight Leather Car Coat (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-11148,Silk Resort Shirt (M),VN-ONLN-11148,Silk Resort Shirt (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,EXT-VN,Oxford Shirt,EXT-VN,Oxford Shirt,CIN7_IMPORT,Vintage,Vintage,19,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,CIN7,NONE,NONE,NO,origin; manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,EXT-VN-LVSN-BL,"Levis Blue, M (31-33)",EXT-VN-LVSN-BL,"Levis Blue, M (31-33)",CIN7_IMPORT,Vintage,Vintage,4,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,EXT-VN-FRWJK,French Worker Jacket,EXT-VN-FRWJK,French Worker Jacket,CIN7_IMPORT,Vintage,Vintage,1,5,HS code; customs desc; fibre; origin; manufacturer,,,1,1,,1,1,1,,CIN7,CIN7,,NONE,CIN7,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,EXT-VN-CFERC,Leather Cafe Racer,EXT-VN-CFERC,Leather Cafe Racer,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,LIV-ANN-JPN-BLCK,Ann Japan Black,LIV-ANN-JPN-BLCK,Ann Japan Black,CIN7_IMPORT,Livid Femme,Livid,15,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-FY-JPN-SHDW,Faye Japan Shadow,LIV-FY-JPN-SHDW,Faye Japan Shadow,CIN7_IMPORT,Livid Femme,Livid,11,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,1,LIV-HNRY-GRPHT-TWLL,Henrey Graphite Twill,LIV-HNRY-GRPHT-TWLL,Henrey Graphite Twill,CIN7_IMPORT,Livid Men,Livid,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-13534,Silverwood Theme Park Quarter Zip (S),VN-ONLN-13534,Silverwood Theme Park Quarter Zip (S),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-9676,90's German cotton multiknit (M),VN-ONLN-9676,90's German cotton multiknit (M),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-KEE-GRN-SER,Keen Green Seersucker,LIV-KEE-GRN-SER,Keen Green Seersucker,CIN7_IMPORT,Livid Men,Livid,3,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,CHIMI-TRT-103,10.3 Tortoise,CHIMI-TRT-103,10.3 Tortoise,CIN7_IMPORT,Chimi,Chimi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,EXT-NOV-GAT-BRW,GAT Brown Leather,EXT-NOV-GAT-BRW,GAT Brown Leather,CIN7_IMPORT,Novesta,Novesta,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-NOV-GAT-CRS,German Army Trainer Caramel Suede,EXT-NOV-GAT-CRS,German Army Trainer Caramel Suede,CIN7_IMPORT,Novesta,Novesta,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,NONE,CIN7,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-CMPLB-78DRB-BLK,1978 Derby Black,EXT-CMPLB-78DRB-BLK,1978 Derby Black,CIN7_IMPORT,Camperlab,Camperlab,4,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,EXT-CMP-CMMJ-BLK,Casi Myra Mary Jane Black,EXT-CMP-CMMJ-BLK,Casi Myra Mary Jane Black,CIN7_IMPORT,Camper,Camper,3,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Men Shoes
CONTINUITY,NEW,,,LIV-KN-JP-BKNL-S,Keen Raw Black Noil Silk,LIV-KN-JP-BKNL-S,Keen Raw Black Noil Silk,CIN7_IMPORT,Livid Men,Livid,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% Silk
CONTINUITY,NEW,,,EXT-ABL-DBLS50,Double Scoop - 50ml,EXT-ABL-DBLS50,Double Scoop - 50ml,CIN7_IMPORT,Abel,Abel,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Perfume - Non alcoholic
CONTINUITY,NEW,,,LIV-ABY-WH,Abby White,LIV-ABY-WH,Abby White,CIN7_IMPORT,Livid Femme,Livid,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's T-Shirt - 100% Cotton
CONTINUITY,NEW,,,LIV-TCN-WHT,Toucan White,LIV-TCN-WHT,Toucan White,CIN7_IMPORT,Livid Femme,Livid,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Sweater - 100% cotton
CONTINUITY,NEW,,,LIV-TK-SLK-BLCK,Tiki Silk Black,LIV-TK-SLK-BLCK,Tiki Silk Black,CIN7_IMPORT,Livid Femme,Livid,4,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,LIV-ELL-JPN-INDG,Ella Japan Indigo,LIV-ELL-JPN-INDG,Ella Japan Indigo,CIN7_IMPORT,Livid Femme,Livid,15,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,LIV-HUF-BLK-WOL,Huff Black Wool,LIV-HUF-BLK-WOL,Huff Black Wool,CIN7_IMPORT,Livid Men,Livid,5,4,customs desc; fibre; origin; manufacturer,,,,1,,1,1,1,,,CIN7,,CIN7,CIN7,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,VN-ONLN-10376,80's U of Iditarod Sweat (L),VN-ONLN-10376,80's U of Iditarod Sweat (L),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,VN-ONLN-12523,90's Burberry Pique Polo (XL),VN-ONLN-12523,90's Burberry Pique Polo (XL),CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used Vintage garment
CONTINUITY,NEW,,,LIV-FEA-TWI-SND,Fealy Twisted Japan Sandbox,LIV-FEA-TWI-SND,Fealy Twisted Japan Sandbox,CIN7_IMPORT,Livid Men,Livid,12,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's jeans - 100% cotton
CONTINUITY,NEW,,,CHIMI-BRN-013,01.3 Brown,CHIMI-BRN-013,01.3 Brown,CIN7_IMPORT,Chimi,Chimi,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Sunglasses
CONTINUITY,NEW,,,EXT-VN-TIE,Tie,EXT-VN-TIE,Tie,CIN7_IMPORT,Vintage,Vintage,1,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,NONE,,NONE,NO,fibre; manufacturer,Used clothing - Vintage
CONTINUITY,NEW,,,LIV-BRS-TEE-VOI-STR,Brass Tee Voile Stripe,LIV-BRS-TEE-VOI-STR,Brass Tee Voile Stripe,CIN7_IMPORT,Livid Unisex,Livid,5,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shirt - 100% cotton
CONTINUITY,NEW,,,LIV-KRSRF-JP-OPTC,Keri Surf Japan Optic,LIV-KRSRF-JP-OPTC,Keri Surf Japan Optic,CIN7_IMPORT,Livid Unisex,Livid,7,3,customs desc; fibre; manufacturer,,,,1,,1,,1,,,CIN7,,CIN7,,NONE,NO,manufacturer,Men's Shorts - 100% Cotton
